Complex,E2_gene_name,E3_gene_name,E2_uniprot,E3_uniprot,UB_I44_E2_distance(angstrom),Ub_Cterm_Cys_distance(angstrom),dG_AB,dG_AC,dG_BC,dSASA_AB,dSASA_AC,dSASA_BC,dSASA_hphobic_AB,dSASA_hphobic_AC,dSASA_hphobic_BC,dSASA_polar_AB,dSASA_polar_AC,dSASA_polar_BC,ipSAE_AB,ipSAE_AC,ipSAE_BC,linchpin,maxPAE_AB,maxPAE_AC,maxPAE_BC,meanPAE_AB,meanPAE_AC,meanPAE_BC,minPAE_AB,minPAE_AC,minPAE_BC,n_hbonds_AB,n_hbonds_AC,n_hbonds_BC,n_res_AB,n_res_AC,n_res_BC,pDockQ2_AB,pDockQ2_AC,pDockQ2_BC,pDockQ_AB,pDockQ_AC,pDockQ_BC,unsat_hbonds_AB,unsat_hbonds_AC,unsat_hbonds_BC,set_id,predicted_probability,predicted_label
UB-UBE2Z-RNF208,UBE2Z,RNF208,Q9H832,Q9H0X6,7.034114837646484,5.317100524902344,-44.972,-75.162,-65.266,1821.52,3169.264,2454.512,1152.934,1912.867,1418.121,668.586,1256.397,1036.39,0.844653,0.673667,0.764668,True,13.18,4.87,5.98,2.56,2.14,2.09,1.0,1.14,1.17,9.0,13.0,12.0,74.0,130.0,105.0,0.8522,0.8171,0.6803,0.5915,0.143,0.2218,7.0,17.0,15.0,E3_without_E2_set,0.0003720123,nonpair
UB-UBE2Z-RNF39,UBE2Z,RNF39,Q9H832,Q9H2S5,7.132546901702881,5.279871463775635,-36.044,-68.374,-58.879,1701.032,2886.602,2599.191,861.488,1542.885,1570.267,839.544,1343.717,1028.924,0.823455,0.563609,0.699883,False,17.03,6.66,4.02,3.21,2.97,2.06,1.18,1.39,1.37,7.0,13.0,8.0,67.0,113.0,107.0,0.7799,0.6175,0.7799,0.5692,0.1519,0.1842,2.0,10.0,12.0,E3_without_E2_set,0.004074582,nonpair
UB-UBE2Z-RMND5A,UBE2Z,RMND5A,Q9H832,Q9H871,7.240140438079834,4.913992404937744,-35.569,-76.921,-61.191,1591.943,2850.605,2378.71,870.915,1628.896,1469.288,721.028,1221.709,909.422,0.823987,0.514561,0.719854,False,16.02,4.7,3.87,3.01,2.6,1.91,1.16,1.44,1.24,6.0,13.0,9.0,60.0,114.0,100.0,0.7997,0.6866,0.8249,0.5715,0.0858,0.2096,8.0,19.0,15.0,E3_without_E2_set,0.014202116,nonpair
UB-UBE2Z-UNKL,UBE2Z,UNKL,Q9H832,Q9H9P5,6.903716564178467,5.877103328704834,-23.177,-77.242,-55.212,1255.493,3172.14,2368.789,571.268,1599.935,1224.803,684.225,1572.205,1143.986,0.756844,0.154555,0.415671,False,24.73,6.02,21.16,4.38,4.89,5.3,1.4,3.61,2.68,8.0,20.0,12.0,47.0,118.0,90.0,0.6068,0.2499,0.3912,0.504,0.0227,0.1795,2.0,21.0,19.0,E3_without_E2_set,0.08670988,nonpair
UB-UBE2Z-MKRN1,UBE2Z,MKRN1,Q9H832,Q9UHC7,7.277717590332031,5.112446308135986,-53.522,-84.44,-68.834,1996.486,3258.193,2489.58,1178.597,1923.748,1454.093,817.889,1334.446,1035.486,0.852551,0.711518,0.810597,True,13.38,3.43,4.73,2.57,1.81,1.69,1.0,0.97,1.0,10.0,15.0,11.0,73.0,124.0,105.0,0.8678,0.8781,0.8809,0.615,0.1685,0.2933,6.0,17.0,17.0,E3_without_E2_set,0.12347254,nonpair
UB-UBE2Z-RNF112,UBE2Z,RNF112,Q9H832,Q9ULX5,7.005674362182617,5.341736316680908,-39.722,-69.936,-58.421,1592.844,2821.017,2524.24,797.245,1570.335,1411.151,795.599,1250.682,1113.089,0.842303,0.557801,0.725391,True,11.74,5.65,8.34,2.56,2.49,2.2,0.96,1.22,1.27,10.0,12.0,10.0,61.0,116.0,105.0,0.8625,0.7236,0.7903,0.6091,0.1575,0.1862,8.0,16.0,18.0,E3_without_E2_set,0.002036896,nonpair
UB-UBE2T-TRIM43B,UBE2T,TRIM43B,Q9NPD8,A6NCK2,7.919615268707275,4.816606521606445,-45.916,-61.063,-51.86,2268.427,3154.644,2510.542,1133.696,1680.707,1347.865,1134.731,1473.937,1162.676,0.522755,0.487183,0.66039,False,24.09,8.3,21.75,5.66,3.44,4.2,2.34,1.56,1.35,11.0,15.0,12.0,81.0,118.0,98.0,0.428,0.5677,0.5251,0.3856,0.1451,0.2171,11.0,13.0,15.0,E3_without_E2_set,0.014321446,nonpair
UB-UBE2T-RNF222,UBE2T,RNF222,Q9NPD8,A6NCQ9,8.13295841217041,5.201954364776611,-38.507,-61.094,-44.041,1960.382,3121.656,2407.851,950.055,1649.151,1243.928,1010.327,1472.505,1163.922,0.682619,0.587887,0.725219,False,24.09,4.8,17.05,4.62,2.27,2.58,1.46,1.33,1.13,9.0,11.0,8.0,72.0,116.0,98.0,0.5751,0.7012,0.737,0.4936,0.0934,0.2915,14.0,22.0,22.0,E3_without_E2_set,0.05948982,nonpair
UB-UBE2T-TRIM49B,UBE2T,TRIM49B,Q9NPD8,A6NDI0,7.827573776245117,4.640027046203613,-44.456,-80.083,-58.242,2032.447,3087.629,2455.938,941.254,1654.307,1341.289,1091.193,1433.322,1114.649,0.632973,0.518447,0.719105,False,24.73,6.51,17.14,5.27,3.03,3.87,1.63,1.64,1.16,13.0,19.0,12.0,77.0,116.0,102.0,0.4918,0.6242,0.5975,0.4759,0.1249,0.2241,7.0,17.0,11.0,E3_without_E2_set,0.40695262,nonpair
UB-UBE2T-TRIM64,UBE2T,TRIM64,Q9NPD8,A6NGJ6,7.956815719604492,4.779571056365967,-38.38,-71.45,-52.193,2160.634,3363.671,2394.308,1051.045,1775.463,1271.105,1109.589,1588.208,1123.203,0.719807,0.605001,0.734778,False,21.12,5.56,27.08,4.46,2.43,3.99,1.22,1.37,1.18,9.0,15.0,12.0,75.0,121.0,102.0,0.5898,0.7713,0.5329,0.5218,0.1448,0.2266,10.0,21.0,14.0,E3_without_E2_set,0.14565253,nonpair
UB-UBE2T-TRIM64B,UBE2T,TRIM64B,Q9NPD8,A6NI03,7.904928684234619,4.899648666381836,-36.296,-69.256,-52.484,2188.736,3381.649,2414.324,1030.233,1723.138,1316.902,1158.503,1658.511,1097.422,0.723429,0.610702,0.733652,False,20.77,5.15,26.09,4.29,2.36,3.9,1.18,1.32,1.15,11.0,13.0,8.0,74.0,120.0,102.0,0.6185,0.7823,0.5046,0.5207,0.1357,0.2386,7.0,22.0,17.0,E3_without_E2_set,0.37677017,nonpair
UB-UBE2T-TRIM75,UBE2T,TRIM75,Q9NPD8,A6NK02,8.117668151855469,6.273617744445801,-32.932,-59.178,-51.208,1708.413,2927.3,2263.85,856.258,1501.687,1230.129,852.155,1425.614,1033.721,0.715767,0.575988,0.736835,False,26.22,3.7,17.12,4.63,2.29,2.49,1.34,1.38,1.24,10.0,15.0,11.0,71.0,113.0,99.0,0.5864,0.7753,0.783,0.5064,0.1134,0.2639,10.0,17.0,11.0,E3_without_E2_set,0.01779772,nonpair
UB-UBE2T-TRIM64C,UBE2T,TRIM64C,Q9NPD8,A6NLI5,7.848983764648437,4.741958618164063,-51.813,-91.916,-67.85,2191.013,3421.438,2472.195,1055.417,1671.892,1296.667,1135.596,1749.545,1175.529,0.725642,0.592263,0.726346,False,20.89,5.19,26.09,4.13,2.58,3.89,1.18,1.39,1.18,12.0,18.0,12.0,75.0,121.0,103.0,0.6258,0.7571,0.4407,0.519,0.1209,0.2245,13.0,23.0,17.0,E3_without_E2_set,0.48466566,pair
UB-UBE2T-MARCHF11,UBE2T,MARCHF11,Q9NPD8,A6NNE9,8.060311317443848,5.134184837341309,-49.566,-66.266,-59.593,2379.125,3264.113,2776.822,1355.982,1853.85,1584.75,1023.143,1410.262,1192.071,0.589592,0.492413,0.696547,False,24.05,4.36,16.95,4.85,2.39,2.95,1.79,1.32,1.25,7.0,9.0,10.0,81.0,120.0,105.0,0.553,0.6925,0.7134,0.4734,0.2837,0.302,13.0,25.0,18.0,E3_without_E2_set,0.04418308,nonpair
UB-UBE2T-NEURL1B,UBE2T,NEURL1B,Q9NPD8,A8MQ27,8.179228782653809,4.939741134643555,-41.016,-72.846,-50.746,2101.71,3146.062,2356.879,1128.895,1814.766,1327.519,972.815,1331.297,1029.36,0.51269,0.340269,0.594945,False,20.09,4.82,20.11,5.34,3.38,4.04,2.08,2.39,1.54,5.0,10.0,5.0,68.0,112.0,92.0,0.4651,0.4289,0.5079,0.4335,0.0769,0.2236,9.0,18.0,11.0,E3_without_E2_set,0.031275507,nonpair
UB-UBE2T-TRIM49D1,UBE2T,TRIM49D1,Q9NPD8,C9J1S8,7.781261920928955,4.484424114227295,-43.414,-79.843,-59.587,2051.463,3105.728,2514.874,954.457,1657.365,1401.278,1097.006,1448.363,1113.596,0.567281,0.457359,0.678101,False,21.64,8.28,17.73,5.51,3.54,3.15,1.86,1.77,1.32,11.0,15.0,12.0,75.0,116.0,102.0,0.4498,0.551,0.549,0.4718,0.1296,0.1818,15.0,15.0,13.0,E3_without_E2_set,0.08284649,nonpair
UB-UBE2T-RNF223,UBE2T,RNF223,Q9NPD8,E7ERA6,8.047078132629395,4.910767555236816,-38.303,-77.994,-61.729,1785.518,3150.196,2427.841,991.714,1684.82,1235.708,793.804,1465.376,1192.134,0.569897,0.466037,0.669868,False,25.06,23.16,13.88,4.99,4.35,2.68,1.77,1.99,1.38,8.0,15.0,11.0,70.0,116.0,94.0,0.5301,0.4695,0.7009,0.4818,0.0762,0.2089,10.0,15.0,10.0,E3_without_E2_set,0.003246431,nonpair
UB-UBE2T-TRIM77,UBE2T,TRIM77,Q9NPD8,I1YAP6,8.14598274230957,5.164844989776611,-43.17,-80.24,-61.623,1719.789,3086.37,2357.488,923.693,1737.74,1291.599,796.097,1348.63,1065.888,0.765404,0.615208,0.750198,False,22.17,3.5,18.73,3.67,2.02,3.06,1.15,1.33,1.16,11.0,15.0,14.0,69.0,121.0,99.0,0.7212,0.7837,0.7264,0.5493,0.0946,0.2762,4.0,15.0,11.0,E3_without_E2_set,0.024717344,nonpair
UB-UBE2T-RNF225,UBE2T,RNF225,Q9NPD8,M0QZC1,8.131598472595215,5.166606903076172,-34.9,-69.098,-55.28,1721.733,3188.017,2270.308,1020.043,1780.132,1261.217,701.69,1407.885,1009.091,0.626831,0.495326,0.682546,False,23.03,5.37,18.73,4.49,2.78,3.17,1.78,1.73,1.29,9.0,15.0,10.0,68.0,120.0,94.0,0.6142,0.7183,0.6758,0.5193,0.0661,0.3202,6.0,14.0,11.0,E3_without_E2_set,0.0073542004,nonpair
UB-UBE2T-RFPL1,UBE2T,RFPL1,Q9NPD8,O75677,7.924030303955078,5.064984321594238,-33.555,-62.471,-47.938,1604.134,3037.725,2230.577,805.625,1551.445,1302.339,798.509,1486.28,928.238,0.0811,0.022743,0.477607,False,21.83,13.55,15.23,9.9,9.87,3.9,3.56,7.7,1.95,11.0,14.0,9.0,69.0,114.0,92.0,0.11,0.0407,0.3633,0.3353,0.0253,0.1821,5.0,8.0,9.0,E3_without_E2_set,0.12808806,nonpair
UB-UBE2T-RFPL2,UBE2T,RFPL2,Q9NPD8,O75678,8.258639335632324,4.992156982421875,-39.997,-57.229,-52.019,2068.633,3260.62,2473.591,989.258,1625.406,1350.704,1079.375,1635.213,1122.887,0.540687,0.352436,0.600276,False,20.61,26.19,15.77,5.15,7.25,4.04,1.99,2.5,1.54,13.0,13.0,10.0,83.0,116.0,107.0,0.518,0.2163,0.3913,0.472,0.0734,0.2275,4.0,11.0,9.0,E3_without_E2_set,0.10962418,nonpair
UB-UBE2T-TRIM49,UBE2T,TRIM49,Q9NPD8,P0CI25,8.007497787475586,4.981975555419922,-40.265,-76.363,-59.294,1941.705,3098.427,2454.175,936.574,1699.033,1339.677,1005.131,1399.394,1114.497,0.700525,0.564563,0.709171,False,24.38,7.21,16.66,4.59,2.82,3.45,1.44,1.41,1.27,11.0,18.0,13.0,75.0,114.0,102.0,0.5846,0.6854,0.5014,0.489,0.1558,0.2486,4.0,16.0,15.0,E3_without_E2_set,0.023978239,nonpair
UB-UBE2T-TRIM49C,UBE2T,TRIM49C,Q9NPD8,P0CI26,8.044327735900879,5.055907726287842,-38.362,-70.429,-50.233,2010.99,3161.533,2468.636,1040.385,1711.202,1261.342,970.605,1450.331,1207.294,0.704524,0.566691,0.716686,False,24.66,9.96,16.94,4.51,3.02,3.82,1.36,1.42,1.25,12.0,17.0,11.0,76.0,115.0,101.0,0.5931,0.6584,0.5246,0.4913,0.1617,0.2535,11.0,20.0,14.0,E3_without_E2_set,0.030656682,nonpair
UB-UBE2T-ZFTRAF1,UBE2T,ZFTRAF1,Q9NPD8,P0DTL6,8.2152681350708,4.872554302215576,-33.035,-72.951,-44.949,1686.304,3098.46,2283.069,795.239,1615.947,1131.354,891.065,1482.513,1151.715,0.644566,0.352019,0.606046,False,23.94,11.24,14.31,4.36,3.67,3.0,1.57,2.38,1.45,7.0,14.0,7.0,66.0,116.0,96.0,0.6142,0.5773,0.6169,0.5117,0.0508,0.2534,14.0,22.0,17.0,E3_without_E2_set,0.025059393,nonpair
UB-UBE2T-VPS41,UBE2T,VPS41,Q9NPD8,P49754,8.193514823913574,4.985087394714356,-12.633,-45.764,-36.435,1169.944,2831.406,1900.492,594.007,1540.485,1040.005,575.937,1290.921,860.487,0.133586,0.0,0.043342,False,20.66,11.91,23.0,8.97,11.59,9.43,3.1,11.34,4.65,6.0,13.0,7.0,48.0,107.0,80.0,0.1443,0.0194,0.0667,0.3302,0.0198,0.0795,11.0,19.0,11.0,E3_without_E2_set,0.1621102,nonpair
UB-UBE2T-NFX1,UBE2T,NFX1,Q9NPD8,Q12986,8.27995777130127,5.035592555999756,-30.973,-61.406,-41.407,2092.798,3349.8,2478.522,1057.641,1875.485,1317.297,1035.157,1474.315,1161.225,0.437665,0.350883,0.648464,False,23.53,16.17,19.28,5.55,5.54,3.62,2.18,3.04,1.4,9.0,12.0,7.0,89.0,124.0,107.0,0.4397,0.2406,0.6205,0.424,0.0505,0.2915,6.0,21.0,19.0,E3_without_E2_set,0.038391456,nonpair
UB-UBE2T-MKRN4P,UBE2T,MKRN4P,Q9NPD8,Q13434,8.143671035766602,5.037603855133057,-53.759,-89.639,-58.339,1933.98,3408.973,2388.354,1124.823,1926.734,1306.397,809.157,1482.238,1081.957,0.565477,0.437992,0.708447,False,22.88,5.05,16.09,4.66,3.03,3.21,1.93,2.06,1.28,12.0,17.0,9.0,71.0,123.0,96.0,0.601,0.6546,0.7103,0.5086,0.0927,0.2836,13.0,20.0,12.0,E3_without_E2_set,0.025176477,nonpair
UB-UBE2T-LONRF2,UBE2T,LONRF2,Q9NPD8,Q1L5Z9,8.160654067993164,5.116786003112793,-29.815,-60.437,-54.077,2174.954,3485.897,2369.649,1105.047,1902.914,1277.568,1069.908,1582.983,1092.081,0.66344,0.39308,0.599801,False,24.27,5.0,21.72,4.35,3.12,4.49,1.51,2.19,1.59,8.0,14.0,10.0,72.0,120.0,96.0,0.6073,0.538,0.3994,0.5126,0.0848,0.2071,9.0,21.0,15.0,E3_without_E2_set,0.023819918,nonpair
UB-UBE2T-TRIM60,UBE2T,TRIM60,Q9NPD8,Q495X7,8.076204299926758,5.190962314605713,-33.214,-60.15,-54.57,1907.37,3080.354,2446.156,935.602,1611.753,1236.181,971.768,1468.601,1209.976,0.721409,0.572095,0.726507,False,24.95,5.64,25.55,4.37,2.71,3.66,1.34,1.49,1.28,10.0,14.0,10.0,73.0,116.0,102.0,0.6194,0.7198,0.6832,0.5249,0.1441,0.259,9.0,19.0,16.0,E3_without_E2_set,0.025600536,nonpair
UB-UBE2T-LONRF3,UBE2T,LONRF3,Q9NPD8,Q496Y0,7.975492000579834,4.998711585998535,-40.029,-62.445,-53.635,2391.687,3412.307,2695.99,1279.802,1945.88,1462.886,1111.885,1466.427,1233.103,0.568698,0.659871,0.66676,False,24.09,5.68,19.75,5.62,2.85,3.6,2.01,1.75,1.48,10.0,14.0,10.0,85.0,120.0,111.0,0.4287,0.7037,0.6335,0.4562,0.2056,0.2294,10.0,18.0,12.0,E3_without_E2_set,0.0023475338,nonpair
UB-UBE2T-TRIM61,UBE2T,TRIM61,Q9NPD8,Q5EBN2,8.033560752868652,4.964091300964356,-47.178,-80.98,-66.769,1838.909,3053.436,2468.062,1033.107,1731.001,1441.248,805.802,1322.435,1026.815,0.699663,0.585802,0.738684,False,24.8,5.82,20.06,4.6,2.62,2.55,1.26,1.58,1.19,11.0,15.0,12.0,75.0,119.0,104.0,0.5976,0.7206,0.8048,0.5158,0.1783,0.3193,11.0,18.0,16.0,E3_without_E2_set,0.08294056,nonpair
UB-UBE2T-DCST1,UBE2T,DCST1,Q9NPD8,Q5T197,8.718985557556152,4.317995548248291,-21.644,-60.266,-40.127,1158.252,2690.047,1789.805,566.566,1544.026,1056.206,591.686,1146.021,733.6,0.015373,0.0,0.141811,False,23.14,20.88,19.56,13.28,15.67,7.35,5.94,11.65,4.11,6.0,12.0,8.0,52.0,106.0,85.0,0.0421,0.0145,0.0933,0.2596,0.0212,0.0765,4.0,11.0,9.0,E3_without_E2_set,0.13505495,nonpair
UB-UBE2T-RNF187,UBE2T,RNF187,Q9NPD8,Q5TA31,8.094171524047852,4.846071720123291,-19.9,-61.838,-46.149,1692.778,3245.771,2179.253,739.902,1616.079,1167.014,952.876,1629.692,1012.239,0.457848,0.119007,0.327192,False,19.86,14.03,18.22,5.44,7.49,5.08,2.19,4.78,2.6,10.0,16.0,8.0,67.0,110.0,94.0,0.4273,0.1008,0.2316,0.4214,0.0361,0.1163,13.0,30.0,24.0,E3_without_E2_set,0.013655294,nonpair
UB-UBE2T-TRIM40,UBE2T,TRIM40,Q9NPD8,Q6P9F5,8.136820793151855,5.307633399963379,-38.368,-76.324,-61.182,1824.522,3184.397,2278.625,961.592,1665.827,1256.244,862.929,1518.57,1022.381,0.74066,0.581368,0.742905,False,22.3,4.14,19.31,3.81,2.2,3.27,1.22,1.47,1.16,10.0,17.0,11.0,70.0,121.0,95.0,0.6874,0.7501,0.6186,0.5424,0.1096,0.3142,14.0,20.0,18.0,E3_without_E2_set,0.01925003,nonpair
UB-UBE2T-WDR59,UBE2T,WDR59,Q9NPD8,Q6PJI9,8.104653358459473,5.004790782928467,-46.925,-72.947,-62.369,2118.1,2962.265,2692.881,997.279,1608.926,1334.348,1120.821,1353.339,1358.533,0.661181,0.475604,0.741161,False,23.25,17.19,19.22,4.46,4.4,2.53,1.54,1.88,1.06,10.0,11.0,11.0,78.0,114.0,107.0,0.634,0.3846,0.7888,0.5264,0.1362,0.3003,15.0,17.0,20.0,E3_without_E2_set,0.7997485,pair
UB-UBE2T-PDZRN4,UBE2T,PDZRN4,Q9NPD8,Q6ZMN7,8.26396656036377,4.918299674987793,-33.583,-58.573,-53.548,2017.266,3323.548,2526.227,981.79,1764.651,1312.734,1035.477,1558.897,1213.493,0.628718,0.354535,0.465844,False,24.59,9.27,23.11,4.69,4.11,5.3,1.63,2.77,2.13,8.0,12.0,10.0,66.0,116.0,97.0,0.5574,0.3795,0.3537,0.4969,0.0554,0.1676,20.0,28.0,16.0,E3_without_E2_set,0.038757473,nonpair
UB-UBE2T-MEX3B,UBE2T,MEX3B,Q9NPD8,Q6ZN04,8.021286964416504,4.906466484069824,-26.286,-56.425,-48.482,1940.987,3070.589,2359.408,1070.811,1670.94,1363.992,870.176,1399.649,995.417,0.482955,0.196618,0.328283,False,19.59,8.74,18.78,5.19,5.59,5.11,2.13,4.03,2.54,10.0,14.0,6.0,64.0,108.0,93.0,0.4693,0.2187,0.2653,0.4548,0.0645,0.1369,7.0,15.0,13.0,E3_without_E2_set,0.021141928,nonpair
UB-UBE2T-NFXL1,UBE2T,NFXL1,Q9NPD8,Q6ZNB6,8.482479095458984,5.031537055969238,-44.319,-83.883,-55.522,2214.31,3461.56,2605.659,1211.643,1991.198,1309.179,1002.667,1470.362,1296.48,0.305714,0.253767,0.527531,False,23.27,13.03,12.95,7.38,7.38,3.27,2.99,4.34,2.01,13.0,17.0,10.0,72.0,115.0,99.0,0.247,0.1471,0.5862,0.4569,0.0374,0.2394,5.0,11.0,8.0,E3_without_E2_set,0.059550773,nonpair
UB-UBE2T-RFPL4B,UBE2T,RFPL4B,Q9NPD8,Q6ZWI9,7.990806579589844,4.87190055847168,-44.634,-73.9,-56.621,2248.257,3304.451,2557.726,1054.486,1629.683,1361.269,1193.771,1674.768,1196.457,0.692586,0.474321,0.689139,False,24.14,16.98,16.31,4.44,4.07,2.85,1.32,1.78,1.33,16.0,19.0,11.0,76.0,124.0,104.0,0.5721,0.5494,0.5683,0.515,0.1259,0.2468,12.0,21.0,16.0,E3_without_E2_set,0.050570726,nonpair
UB-UBE2T-RBBP6,UBE2T,RBBP6,Q9NPD8,Q7Z6E9,8.385942459106445,4.798933506011963,-19.294,-49.168,-42.572,1802.992,3079.737,2294.096,961.562,1755.697,1376.608,841.429,1324.04,917.488,0.484563,0.330929,0.644343,False,19.98,6.22,20.16,5.4,4.05,3.45,2.19,2.86,1.38,5.0,10.0,7.0,74.0,119.0,92.0,0.4755,0.3837,0.5945,0.4315,0.0688,0.2759,15.0,22.0,16.0,E3_without_E2_set,0.010976103,nonpair
UB-UBE2T-TRIM74,UBE2T,TRIM74,Q9NPD8,Q86UV6,8.1083984375,5.1288580894470215,-50.925,-82.722,-66.18,2028.46,3098.59,2559.201,1117.625,1767.896,1483.662,910.835,1330.695,1075.539,0.748254,0.623524,0.764299,False,24.25,5.24,17.38,4.21,2.15,2.46,1.23,1.26,1.1,11.0,17.0,14.0,70.0,116.0,98.0,0.6365,0.7841,0.7381,0.5222,0.1327,0.2681,12.0,21.0,14.0,E3_without_E2_set,0.15803061,nonpair
UB-UBE2T-TRIM73,UBE2T,TRIM73,Q9NPD8,Q86UV7,8.2132568359375,5.17586088180542,-40.359,-70.503,-63.263,2455.793,3386.057,2698.4,1338.808,2049.443,1504.818,1116.985,1336.614,1193.582,0.744761,0.616327,0.75659,False,23.92,12.31,19.08,3.81,2.69,3.18,1.19,1.28,1.09,9.0,12.0,13.0,80.0,122.0,105.0,0.6862,0.7412,0.5493,0.5521,0.1668,0.3146,10.0,21.0,15.0,E3_without_E2_set,0.009879193,nonpair
UB-UBE2T-MARCHF9,UBE2T,MARCHF9,Q9NPD8,Q86YJ5,7.981555461883545,5.154691219329834,-50.963,-68.828,-62.321,2491.923,3341.102,2850.069,1281.926,1784.885,1500.188,1209.996,1556.217,1349.881,0.621519,0.518348,0.702615,False,23.94,4.16,17.53,4.57,2.35,2.98,1.68,1.32,1.29,10.0,8.0,12.0,81.0,119.0,104.0,0.5864,0.7173,0.7147,0.4974,0.3033,0.3032,8.0,20.0,16.0,E3_without_E2_set,0.0146279335,nonpair
UB-UBE2T-TRIM42,UBE2T,TRIM42,Q9NPD8,Q8IWZ5,8.286508560180664,5.223877429962158,-30.701,-66.664,-45.585,1258.293,2849.453,1975.808,694.633,1656.839,1068.432,563.66,1192.613,907.376,0.280928,0.068196,0.41515,False,20.23,8.9,12.73,7.15,7.45,4.11,2.84,6.43,2.31,7.0,11.0,8.0,46.0,103.0,79.0,0.2678,0.0701,0.354,0.3935,0.026,0.1638,5.0,16.0,11.0,E3_without_E2_set,0.05084749,nonpair
UB-UBE2T-VPS8,UBE2T,VPS8,Q9NPD8,Q8N3P4,8.453540802001953,4.672082424163818,-33.698,-74.099,-46.13,1701.557,3264.126,2060.319,863.307,1721.619,1117.025,838.25,1542.507,943.294,0.023521,0.012048,0.33548,False,22.88,19.81,20.88,11.81,15.64,6.48,4.47,12.87,2.71,8.0,14.0,8.0,57.0,111.0,82.0,0.0661,0.0169,0.2357,0.3267,0.0222,0.1164,10.0,15.0,8.0,E3_without_E2_set,0.22509408,nonpair
UB-UBE2T-RNF175,UBE2T,RNF175,Q9NPD8,Q8N4F7,8.374999046325684,5.176706790924072,-39.649,-71.704,-61.27,1707.016,3035.308,2315.502,981.048,1737.47,1324.061,725.968,1297.838,991.442,0.696139,0.545671,0.65268,False,22.89,4.41,17.59,3.85,2.35,3.21,1.33,1.53,1.22,8.0,13.0,11.0,62.0,115.0,95.0,0.6774,0.7118,0.7081,0.5338,0.0945,0.2755,3.0,15.0,13.0,E3_without_E2_set,0.0038952222,nonpair
UB-UBE2T-TRIML1,UBE2T,TRIML1,Q9NPD8,Q8N9V2,7.743634700775146,4.705232620239258,-47.584,-80.206,-62.495,2312.147,3230.575,2478.087,1269.299,1819.614,1331.737,1042.848,1410.962,1146.35,0.473381,0.361795,0.677601,False,21.95,6.76,22.58,5.89,3.97,4.63,2.05,2.74,1.38,13.0,18.0,11.0,77.0,120.0,98.0,0.401,0.4359,0.5502,0.4171,0.0869,0.2779,9.0,14.0,10.0,E3_without_E2_set,0.28462428,nonpair
UB-UBE2T-WDSUB1,UBE2T,WDSUB1,Q9NPD8,Q8N9V3,8.258000373840332,4.951086044311523,-30.759,-49.915,-29.557,2040.171,3198.635,2429.913,1035.525,1744.899,1316.2,1004.646,1453.737,1113.713,0.565774,0.471573,0.741912,False,20.69,5.21,15.62,5.11,3.13,2.81,1.95,2.09,1.1,8.0,9.0,3.0,75.0,116.0,92.0,0.5335,0.6111,0.6196,0.4546,0.0651,0.2777,22.0,28.0,12.0,E3_without_E2_set,0.09922045,nonpair
UB-UBE2T-MARCHF10,UBE2T,MARCHF10,Q9NPD8,Q8NA82,8.113775253295898,5.132055282592773,-48.619,-74.259,-59.02,2370.402,3390.24,2654.606,1438.737,1928.406,1479.717,931.665,1461.835,1174.89,0.753696,0.64035,0.776235,False,22.41,3.63,18.11,3.71,1.76,2.66,1.19,1.07,1.1,8.0,8.0,10.0,80.0,120.0,101.0,0.7229,0.8408,0.8304,0.5402,0.3419,0.3934,12.0,21.0,19.0,E3_without_E2_set,0.1757016,nonpair
UB-UBE2T-RNF214,UBE2T,RNF214,Q9NPD8,Q8ND24,8.527259826660156,4.915748119354248,-16.549,-50.051,-41.477,1736.841,3214.748,2160.832,1013.317,1763.017,1220.23,723.524,1451.731,940.601,0.393332,0.080611,0.254584,False,20.61,10.38,14.14,6.04,7.66,4.91,2.52,5.88,2.5,4.0,10.0,6.0,67.0,113.0,87.0,0.3715,0.1067,0.2114,0.4132,0.0277,0.1182,5.0,13.0,8.0,E3_without_E2_set,0.013771083,nonpair
UB-UBE2T-SH3RF2,UBE2T,SH3RF2,Q9NPD8,Q8TEC5,8.018762588500977,4.5799174308776855,-42.451,-82.8,-59.387,2018.926,3310.457,2380.012,1111.827,1830.99,1335.564,907.099,1479.467,1044.448,0.629835,0.339947,0.485299,False,24.56,9.62,16.52,4.81,4.37,4.26,1.63,2.6,2.18,9.0,16.0,11.0,66.0,119.0,100.0,0.5677,0.492,0.5581,0.5075,0.0779,0.2237,10.0,20.0,15.0,E3_without_E2_set,0.22584853,nonpair
UB-UBE2T-SH3RF3,UBE2T,SH3RF3,Q9NPD8,Q8TEJ3,8.015633583068848,4.844780921936035,-47.951,-84.544,-58.066,2030.588,3287.236,2412.416,939.763,1744.766,1417.871,1090.825,1542.469,994.545,0.531949,0.26646,0.433692,False,24.03,10.02,15.7,5.42,5.77,4.68,1.99,3.54,2.44,13.0,18.0,11.0,70.0,120.0,102.0,0.5182,0.3462,0.5169,0.5066,0.0839,0.2797,13.0,21.0,12.0,E3_without_E2_set,0.12775627,nonpair
