PDB_ID,Entry_ID,Number_of_Distinct_Protein_Entities,Refinement_Resolution,Resolution_Method,Release_Date,E2_UniProtIDs,E2_Gene_Names,E3_UniProtIDs,E3_Gene_Names,ubiquitin_in_structure,Nonpolymer_Entities,Entity_ID,Source_Organism,Gene_Name,Macromolecule_Name,Accession_Codes,EC_Number,Polymer_Type
8TAU,8TAU,18,3.5,EM,2023-09-27,"O00762,Q16763","UBE2C,UBE2S",Q9NYG5,ANAPC11,,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1:Homo sapiens,2:Homo sapiens,3:Homo sapiens,4:Homo sapiens,5:Homo sapiens,6:Homo sapiens,7:Homo sapiens,8:Homo sapiens,9:Homo sapiens,10:Homo sapiens,11:Homo sapiens,12:Homo sapiens,13:Homo sapiens,14:Homo sapiens,15:Homo sapiens,16:Homo sapiens,17:Homo sapiens,18:Homo sapiens","1:ANAPC1,2:CCNB1, CCNB,3:ANAPC11, HSPC214,4:ANAPC15,6:CDC26, ANAPC12, C9orf17,7:ANAPC16, C10orf104, CENP-27,8:ANAPC4, APC4,9:CDC27, ANAPC3, D0S1430E, D17S978E,10:CDC16, ANAPC6,11:ANAPC10, APC10,12:ANAPC13,13:ANAPC2, APC2, KIAA1406,14:ANAPC5, APC5,15:UBE2C, UBCH10,16:FZR1,17:CDC23, ANAPC8,18:ANAPC7, APC7","1:Anaphase-promoting complex subunit 1,2:G2/mitotic-specific cyclin-B1,3:Anaphase-promoting complex subunit 11,4:Anaphase-promoting complex subunit 15,5:Ubiquitin-conjugating enzyme E2 S,6:Anaphase-promoting complex subunit CDC26,7:Anaphase-promoting complex subunit 16,8:Anaphase-promoting complex subunit 4,9:Cell division cycle protein 27 homolog,10:Cell division cycle protein 16 homolog,11:Anaphase-promoting complex subunit 10,12:Anaphase-promoting complex subunit 13,13:Anaphase-promoting complex subunit 2,14:Anaphase-promoting complex subunit 5,15:Ubiquitin-conjugating enzyme E2 C,16:Fizzy-related protein homolog,17:Cell division cycle protein 23 homolog,18:Anaphase-promoting complex subunit 7","1:Q9H1A4,2:P14635,3:Q9NYG5,4:P60006,5:Q16763,6:Q8NHZ8,7:Q96DE5,8:Q9UJX5,9:P30260,10:Q13042,11:Q9UM13,12:Q9BS18,13:Q9UJX6,14:Q9UJX4,15:O00762,16:Q9UM11,17:Q9UJX2,18:Q9UJX3",,"1:polypeptide(L),2:polypeptide(L),3:polypeptide(L),4:polypeptide(L),5:polypeptide(L),6:polypeptide(L),7:polypeptide(L),8:polypeptide(L),9:polypeptide(L),10:polypeptide(L),11:polypeptide(L),12:polypeptide(L),13:polypeptide(L),14:polypeptide(L),15:polypeptide(L),16:polypeptide(L),17:polypeptide(L),18:polypeptide(L)"
8TXV,8TXV,6,3.8,EM,2024-01-17,,,Q8IYW5,RNF168,"P0CG47,UBB,Polyubiquitin-B",,"1,2,3,4,5,6,7,8","1:Homo sapiens,2:Homo sapiens,3:Homo sapiens,4:Homo sapiens,5:Homo sapiens,6:Homo sapiens,7:Homo sapiens,8:Homo sapiens","1:H3C1, H3FA, HIST1H3A, H3C2, H3FL, HIST1H3B, H3C3, H3FC HIST1H3C, H3C4, H3FB, HIST1H3D, H3C6, H3FD, HIST1H3E, H3C7, H3FI, HIST1H3F, H3C8, H3FH, HIST1H3G, H3C10, H3FK, HIST1H3H, H3C11, H3FF, HIST1H3I, H3C12, H3FJ, HIST1H3J,2:H4C1, H4/A, H4FA, HIST1H4A, H4C2, H4/I, H4FI, HIST1H4B, H4C3, H4/G, H4FG, HIST1H4C, H4C4, H4/B, H4FB, HIST1H4D, H4C5, H4/J, H4FJ, HIST1H4E, H4C6, H4/C, H4FC, HIST1H4F, H4C8, H4/H, H4FH, HIST1H4H, H4C9, H4/M, H4FM, HIST1H4I, H4C11, H4/E, H4FE, HIST1H4J, H4C12, H4/D, H4FD, HIST1H4K, H4C13, H4/K, H4FK, HIST1H4L, H4C14, H4/N, H4F2, H4FN, HIST2H4, HIST2H4A, H4C15, H4/O, H4FO, HIST2H4B, H4-16, HIST4H4,3:H2BC4, H2BFL, HIST1H2BC, H2BC6, H2BFH, HIST1H2BE, H2BC7, H2BFG, HIST1H2BF, H2BC8, H2BFA, HIST1H2BG, H2BC10, H2BFK, HIST1H2BI,6:RNF168,7:UBB,8:H2AC4, H2AFM, HIST1H2AB, H2AC8, H2AFA, HIST1H2AE","1:Histone H3.1,2:Histone H4,3:Histone H2B type 1-C/E/F/G/I,4:DNA (147-MER),5:DNA (147-MER),6:E3 ubiquitin-protein ligase RNF168,7:Polyubiquitin-B,8:Histone H2A type 1-B/E","1:P68431,2:P62805,3:P62807,6:Q8IYW5,7:P0CG47,8:P04908",,"1:polypeptide(L),2:polypeptide(L),3:polypeptide(L),4:polydeoxyribonucleotide,5:polydeoxyribonucleotide,6:polypeptide(L),7:polypeptide(L),8:polypeptide(L)"
8TXW,8TXW,6,3.6,EM,2024-01-17,,,Q8IYW5,RNF168,"P0CG47,UBB,Polyubiquitin-B",,"1,2,3,4,5,6,7,8","1:Homo sapiens,2:Homo sapiens,3:Homo sapiens,4:Homo sapiens,5:Homo sapiens,6:Homo sapiens,7:Homo sapiens,8:Homo sapiens","1:H3C1, H3FA, HIST1H3A, H3C2, H3FL, HIST1H3B, H3C3, H3FC HIST1H3C, H3C4, H3FB, HIST1H3D, H3C6, H3FD, HIST1H3E, H3C7, H3FI, HIST1H3F, H3C8, H3FH, HIST1H3G, H3C10, H3FK, HIST1H3H, H3C11, H3FF, HIST1H3I, H3C12, H3FJ, HIST1H3J,2:H4C1, H4/A, H4FA, HIST1H4A, H4C2, H4/I, H4FI, HIST1H4B, H4C3, H4/G, H4FG, HIST1H4C, H4C4, H4/B, H4FB, HIST1H4D, H4C5, H4/J, H4FJ, HIST1H4E, H4C6, H4/C, H4FC, HIST1H4F, H4C8, H4/H, H4FH, HIST1H4H, H4C9, H4/M, H4FM, HIST1H4I, H4C11, H4/E, H4FE, HIST1H4J, H4C12, H4/D, H4FD, HIST1H4K, H4C13, H4/K, H4FK, HIST1H4L, H4C14, H4/N, H4F2, H4FN, HIST2H4, HIST2H4A, H4C15, H4/O, H4FO, HIST2H4B, H4-16, HIST4H4,3:H2BC4, H2BFL, HIST1H2BC, H2BC6, H2BFH, HIST1H2BE, H2BC7, H2BFG, HIST1H2BF, H2BC8, H2BFA, HIST1H2BG, H2BC10, H2BFK, HIST1H2BI,6:RNF168,7:UBB,8:H2AC4, H2AFM, HIST1H2AB, H2AC8, H2AFA, HIST1H2AE","1:Histone H3.1,2:Histone H4,3:Histone H2B type 1-C/E/F/G/I,4:DNA (147-MER),5:DNA (147-MER),6:E3 ubiquitin-protein ligase RNF168,7:Polyubiquitin-B,8:Histone H2A type 1-B/E","1:P68431,2:P62805,3:P62807,6:Q8IYW5,7:P0CG47,8:P04908",,"1:polypeptide(L),2:polypeptide(L),3:polypeptide(L),4:polydeoxyribonucleotide,5:polydeoxyribonucleotide,6:polypeptide(L),7:polypeptide(L),8:polypeptide(L)"
8TXX,8TXX,6,3.7,EM,2024-01-17,,,Q8IYW5,RNF168,"P0CG47,UBB,Polyubiquitin-B",,"1,2,3,4,5,6,7,8","1:Homo sapiens,2:Homo sapiens,3:Homo sapiens,4:Homo sapiens,5:Homo sapiens,6:Homo sapiens,7:Homo sapiens,8:Homo sapiens","1:H3C1, H3FA, HIST1H3A, H3C2, H3FL, HIST1H3B, H3C3, H3FC HIST1H3C, H3C4, H3FB, HIST1H3D, H3C6, H3FD, HIST1H3E, H3C7, H3FI, HIST1H3F, H3C8, H3FH, HIST1H3G, H3C10, H3FK, HIST1H3H, H3C11, H3FF, HIST1H3I, H3C12, H3FJ, HIST1H3J,2:H4C1, H4/A, H4FA, HIST1H4A, H4C2, H4/I, H4FI, HIST1H4B, H4C3, H4/G, H4FG, HIST1H4C, H4C4, H4/B, H4FB, HIST1H4D, H4C5, H4/J, H4FJ, HIST1H4E, H4C6, H4/C, H4FC, HIST1H4F, H4C8, H4/H, H4FH, HIST1H4H, H4C9, H4/M, H4FM, HIST1H4I, H4C11, H4/E, H4FE, HIST1H4J, H4C12, H4/D, H4FD, HIST1H4K, H4C13, H4/K, H4FK, HIST1H4L, H4C14, H4/N, H4F2, H4FN, HIST2H4, HIST2H4A, H4C15, H4/O, H4FO, HIST2H4B, H4-16, HIST4H4,3:H2BC4, H2BFL, HIST1H2BC, H2BC6, H2BFH, HIST1H2BE, H2BC7, H2BFG, HIST1H2BF, H2BC8, H2BFA, HIST1H2BG, H2BC10, H2BFK, HIST1H2BI,6:RNF168,7:UBB,8:H2AC4, H2AFM, HIST1H2AB, H2AC8, H2AFA, HIST1H2AE","1:Histone H3.1,2:Histone H4,3:Histone H2B type 1-C/E/F/G/I,4:DNA (147-MER),5:DNA (147-MER),6:E3 ubiquitin-protein ligase RNF168,7:Polyubiquitin-B,8:Histone H2A type 1-B/E","1:P68431,2:P62805,3:P62807,6:Q8IYW5,7:P0CG47,8:P04908",,"1:polypeptide(L),2:polypeptide(L),3:polypeptide(L),4:polydeoxyribonucleotide,5:polydeoxyribonucleotide,6:polypeptide(L),7:polypeptide(L),8:polypeptide(L)"
8U13,8U13,5,3.8,EM,2024-01-17,,,Q8IYW5,RNF168,,,"1,2,3,4,5,6,7","1:Homo sapiens,2:Homo sapiens,3:Homo sapiens,4:Homo sapiens,5:Homo sapiens,6:Homo sapiens,7:Homo sapiens","1:H3C1, H3FA, HIST1H3A, H3C2, H3FL, HIST1H3B, H3C3, H3FC HIST1H3C, H3C4, H3FB, HIST1H3D, H3C6, H3FD, HIST1H3E, H3C7, H3FI, HIST1H3F, H3C8, H3FH, HIST1H3G, H3C10, H3FK, HIST1H3H, H3C11, H3FF, HIST1H3I, H3C12, H3FJ, HIST1H3J,2:H4C1, H4/A, H4FA, HIST1H4A, H4C2, H4/I, H4FI, HIST1H4B, H4C3, H4/G, H4FG, HIST1H4C, H4C4, H4/B, H4FB, HIST1H4D, H4C5, H4/J, H4FJ, HIST1H4E, H4C6, H4/C, H4FC, HIST1H4F, H4C8, H4/H, H4FH, HIST1H4H, H4C9, H4/M, H4FM, HIST1H4I, H4C11, H4/E, H4FE, HIST1H4J, H4C12, H4/D, H4FD, HIST1H4K, H4C13, H4/K, H4FK, HIST1H4L, H4C14, H4/N, H4F2, H4FN, HIST2H4, HIST2H4A, H4C15, H4/O, H4FO, HIST2H4B, H4-16, HIST4H4,3:H2BC4, H2BFL, HIST1H2BC, H2BC6, H2BFH, HIST1H2BE, H2BC7, H2BFG, HIST1H2BF, H2BC8, H2BFA, HIST1H2BG, H2BC10, H2BFK, HIST1H2BI,6:RNF168,7:H2AC4, H2AFM, HIST1H2AB, H2AC8, H2AFA, HIST1H2AE","1:Histone H3.1,2:Histone H4,3:Histone H2B type 1-C/E/F/G/I,4:DNA (147-MER),5:DNA (146-MER),6:E3 ubiquitin-protein ligase RNF168,7:Histone H2A type 1-B/E","1:P68431,2:P62805,3:P62807,6:Q8IYW5,7:P04908",,"1:polypeptide(L),2:polypeptide(L),3:polypeptide(L),4:polydeoxyribonucleotide,5:polydeoxyribonucleotide,6:polypeptide(L),7:polypeptide(L)"
8U14,8U14,6,3.9,EM,2024-01-17,P61077,UBE2D3,Q8IYW5,RNF168,,,"1,2,3,4,5,6,7,8","1:Homo sapiens,2:Homo sapiens,3:Homo sapiens,4:Homo sapiens,5:Homo sapiens,6:Homo sapiens,7:Homo sapiens,8:Homo sapiens","1:H3C1, H3FA, HIST1H3A, H3C2, H3FL, HIST1H3B, H3C3, H3FC HIST1H3C, H3C4, H3FB, HIST1H3D, H3C6, H3FD, HIST1H3E, H3C7, H3FI, HIST1H3F, H3C8, H3FH, HIST1H3G, H3C10, H3FK, HIST1H3H, H3C11, H3FF, HIST1H3I, H3C12, H3FJ, HIST1H3J,2:H4C1, H4/A, H4FA, HIST1H4A, H4C2, H4/I, H4FI, HIST1H4B, H4C3, H4/G, H4FG, HIST1H4C, H4C4, H4/B, H4FB, HIST1H4D, H4C5, H4/J, H4FJ, HIST1H4E, H4C6, H4/C, H4FC, HIST1H4F, H4C8, H4/H, H4FH, HIST1H4H, H4C9, H4/M, H4FM, HIST1H4I, H4C11, H4/E, H4FE, HIST1H4J, H4C12, H4/D, H4FD, HIST1H4K, H4C13, H4/K, H4FK, HIST1H4L, H4C14, H4/N, H4F2, H4FN, HIST2H4, HIST2H4A, H4C15, H4/O, H4FO, HIST2H4B, H4-16, HIST4H4,3:H2BC11, H2BFR, HIST1H2BJ,6:RNF168,7:UBE2D3, UBC5C, UBCH5C,8:H2AC4, H2AFM, HIST1H2AB, H2AC8, H2AFA, HIST1H2AE","1:Histone H3.1,2:Histone H4,3:Histone H2B type 1-J,4:DNA (147-MER),5:DNA (146-MER),6:E3 ubiquitin-protein ligase RNF168,7:Ubiquitin-conjugating enzyme E2 D3,8:Histone H2A type 1-B/E","1:P68431,2:P62805,3:P06899,6:Q8IYW5,7:P61077,8:P04908",,"1:polypeptide(L),2:polypeptide(L),3:polypeptide(L),4:polydeoxyribonucleotide,5:polydeoxyribonucleotide,6:polypeptide(L),7:polypeptide(L),8:polypeptide(L)"
8U2Y,8U2Y,2,,NMR,2024-06-19,,,O14686,KMT2D,,,"1,2","1:Homo sapiens,2:Homo sapiens","1:TET3, KIAA0401,2:KMT2D, ALR, MLL2, MLL4","1:Methylcytosine dioxygenase TET3,2:Histone-lysine N-methyltransferase 2D","1:O43151,2:O14686",,"1:polypeptide(L),2:polypeptide(L)"
8UBU,8UBU,5,4.6,EM,2024-11-06,,,P62877,RBX1,,,"1,2,3,4,5","1:Homo sapiens,2:Homo sapiens,3:Homo sapiens,4:Homo sapiens,5:Homo sapiens","1:CUL1,2:RBX1, RNF75, ROC1,3:SKP1, EMC19, OCP2, SKP1A, TCEB1L,4:FBXL17,5:BACH1","1:Cullin-1,2:E3 ubiquitin-protein ligase RBX1, N-terminally processed,3:S-phase kinase-associated protein 1,4:F-box/LRR-repeat protein 17,5:Transcription regulator protein BACH1","1:Q13616,2:P62877,3:P63208,4:Q9UF56,5:O14867",,"1:polypeptide(L),2:polypeptide(L),3:polypeptide(L),4:polypeptide(L),5:polypeptide(L)"
8UPF,8UPF,6,3.2,EM,2024-01-17,P61077,UBE2D3,Q8IYW5,RNF168,,,"1,2,3,4,5,6,7,8","1:Homo sapiens,2:Homo sapiens,3:Homo sapiens,4:Homo sapiens,5:Homo sapiens,6:Homo sapiens,7:Homo sapiens,8:Homo sapiens","1:H3C1, H3FA, HIST1H3A, H3C2, H3FL, HIST1H3B, H3C3, H3FC HIST1H3C, H3C4, H3FB, HIST1H3D, H3C6, H3FD, HIST1H3E, H3C7, H3FI, HIST1H3F, H3C8, H3FH, HIST1H3G, H3C10, H3FK, HIST1H3H, H3C11, H3FF, HIST1H3I, H3C12, H3FJ, HIST1H3J,2:H4C1, H4/A, H4FA, HIST1H4A, H4C2, H4/I, H4FI, HIST1H4B, H4C3, H4/G, H4FG, HIST1H4C, H4C4, H4/B, H4FB, HIST1H4D, H4C5, H4/J, H4FJ, HIST1H4E, H4C6, H4/C, H4FC, HIST1H4F, H4C8, H4/H, H4FH, HIST1H4H, H4C9, H4/M, H4FM, HIST1H4I, H4C11, H4/E, H4FE, HIST1H4J, H4C12, H4/D, H4FD, HIST1H4K, H4C13, H4/K, H4FK, HIST1H4L, H4C14, H4/N, H4F2, H4FN, HIST2H4, HIST2H4A, H4C15, H4/O, H4FO, HIST2H4B, H4-16, HIST4H4,3:H2BC11, H2BFR, HIST1H2BJ,6:RNF168,7:UBE2D3, UBC5C, UBCH5C,8:H2AC4, H2AFM, HIST1H2AB, H2AC8, H2AFA, HIST1H2AE","1:Histone H3.1,2:Histone H4,3:Histone H2B type 1-J,4:DNA (147-MER),5:DNA (147-MER),6:E3 ubiquitin-protein ligase RNF168,7:Ubiquitin-conjugating enzyme E2 D3,8:Histone H2A type 1-B/E","1:P68431,2:P62805,3:P06899,6:Q8IYW5,7:P61077,8:P04908",,"1:polypeptide(L),2:polypeptide(L),3:polypeptide(L),4:polydeoxyribonucleotide,5:polydeoxyribonucleotide,6:polypeptide(L),7:polypeptide(L),8:polypeptide(L)"
8UQ8,8UQ8,1,2.34,X-ray,2024-01-17,P61077,UBE2D3,Q8IYW5,RNF168,,,1,1:Homo sapiens,"1:RNF168,UBE2D3, UBC5C, UBCH5C,H2BC21, H2BFQ, HIST2H2BE,H2AC4, H2AFM, HIST1H2AB, H2AC8, H2AFA, HIST1H2AE","1:E3 ubiquitin-protein ligase RNF168,Ubiquitin-conjugating enzyme E2 D3,Histone H2B type 2-E,Histone H2A type 1-B/E","1:P04908,P61077,Q16778,Q8IYW5",,1:polypeptide(L)
8UQ9,8UQ9,1,2.3,X-ray,2024-01-17,P61077,UBE2D3,Q8IYW5,RNF168,,,1,1:Homo sapiens,"1:RNF168,UBE2D3, UBC5C, UBCH5C,H2BC21, H2BFQ, HIST2H2BE,H2AC4, H2AFM, HIST1H2AB, H2AC8, H2AFA, HIST1H2AE","1:E3 ubiquitin-protein ligase RNF168,Ubiquitin-conjugating enzyme E2 D3,Histone H2B type 2-E,Histone H2A type 1-B/E","1:P04908,P61077,Q16778,Q8IYW5",,1:polypeptide(L)
8UQA,8UQA,1,2.049,X-ray,2024-01-17,P61077,UBE2D3,Q8IYW5,RNF168,,,1,1:Homo sapiens,"1:RNF168,UBE2D3, UBC5C, UBCH5C,H2BC21, H2BFQ, HIST2H2BE,H2AC4, H2AFM, HIST1H2AB, H2AC8, H2AFA, HIST1H2AE","1:E3 ubiquitin-protein ligase RNF168,Ubiquitin-conjugating enzyme E2 D3,Histone H2B type 2-E,Histone H2A type 1-B/E","1:P04908,P61077,Q16778,Q8IYW5",,1:polypeptide(L)
8UQB,8UQB,1,2.484,X-ray,2024-01-17,P61077,UBE2D3,Q8IYW5,RNF168,,,1,1:Homo sapiens,"1:RNF168,UBE2D3, UBC5C, UBCH5C,H2BC21, H2BFQ, HIST2H2BE,H2AC4, H2AFM, HIST1H2AB, H2AC8, H2AFA, HIST1H2AE","1:E3 ubiquitin-protein ligase RNF168,Ubiquitin-conjugating enzyme E2 D3,Histone H2B type 2-E,Histone H2A type 1-B/E","1:P04908,P61077,Q16778,Q8IYW5",,1:polypeptide(L)
8UQC,8UQC,1,2.61,X-ray,2024-01-17,P61077,UBE2D3,Q8IYW5,RNF168,,,1,1:Homo sapiens,"1:RNF168,UBE2D3, UBC5C, UBCH5C,H2BC21, H2BFQ, HIST2H2BE,H2AC4, H2AFM, HIST1H2AB, H2AC8, H2AFA, HIST1H2AE","1:E3 ubiquitin-protein ligase RNF168,Ubiquitin-conjugating enzyme E2 D3,Histone H2B type 2-E,Histone H2A type 1-B/E","1:P04908,P61077,Q16778,Q8IYW5",,1:polypeptide(L)
8UQD,8UQD,1,3.893,X-ray,2024-01-17,P61077,UBE2D3,Q8IYW5,RNF168,,,1,1:Homo sapiens,"1:RNF168,UBE2D3, UBC5C, UBCH5C,H2BC21, H2BFQ, HIST2H2BE,H2AC4, H2AFM, HIST1H2AB, H2AC8, H2AFA, HIST1H2AE","1:E3 ubiquitin-protein ligase RNF168,Ubiquitin-conjugating enzyme E2 D3,Histone H2B type 2-E,Histone H2A type 1-B/E","1:P04908,P61077,Q16778,Q8IYW5",,1:polypeptide(L)
8UQE,8UQE,1,3.562,X-ray,2024-01-17,P61077,UBE2D3,Q8IYW5,RNF168,,,1,1:Homo sapiens,"1:RNF168,UBE2D3, UBC5C, UBCH5C,H2BC21, H2BFQ, HIST2H2BE,H2AC4, H2AFM, HIST1H2AB, H2AC8, H2AFA, HIST1H2AE","1:E3 ubiquitin-protein ligase RNF168,Ubiquitin-conjugating enzyme E2 D3,Histone H2B type 2-E,Histone H2A type 1-B/E","1:P04908,P61077,Q16778,Q8IYW5",,1:polypeptide(L)
8V0D,8V0D,1,2.4,X-ray,2024-11-27,P62837,UBE2D2,Q86YT6,MIB1,,,1,1:Homo sapiens,"1:UBE2D2, PUBC1, UBC4, UBC5B, UBCH4, UBCH5B,MIB1, DIP1, KIAA1323, ZZANK2",1:Ubch5B-RING3 of MIB1 fusion protein,"1:P62837,Q86YT6",,1:polypeptide(L)
8V0E,8V0E,2,2.39,X-ray,2024-09-25,,,Q86YT6,MIB1,,,"1,2","1:Homo sapiens,2:Homo sapiens","1:MIB1,2:MIB1","1:E3 ubiquitin-protein ligase MIB1,2:Unidentified MIB1 peptide",1:Q86YT6,,"1:polypeptide(L),2:polypeptide(L)"
8VK8,8VK8,2,2.99,X-ray,2024-09-25,P62837,UBE2D2,,,,,"1,2","1:Homo sapiens,2:synthetic construct","1:UBE2D2, PUBC1, UBC4, UBC5B, UBCH4, UBCH5B","1:Ubiquitin-conjugating enzyme E2 D2,2:Ubiquitin variant D2.1",1:P62837,,"1:polypeptide(L),2:polypeptide(L)"
8VK9,8VK9,2,2.0,X-ray,2024-09-25,P62837,UBE2D2,,,,,"1,2","1:Homo sapiens,2:synthetic construct","1:UBE2D2, PUBC1, UBC4, UBC5B, UBCH4, UBCH5B","1:Ubiquitin-conjugating enzyme E2 D2,2:Ubiquitin variant D2.3",1:P62837,,"1:polypeptide(L),2:polypeptide(L)"
8VW4,8VW4,1,2.4,X-ray,2024-07-03,,,Q13191,CBLB,,,1,1:Homo sapiens,"1:CBLB, RNF56, Nbla00127",1:E3 ubiquitin-protein ligase CBL-B,1:Q13191,,1:polypeptide(L)
8VW5,8VW5,2,1.76,X-ray,2024-07-03,,,Q13191,CBLB,,,"1,2","1:Homo sapiens,2:Homo sapiens","1:CBLB, RNF56, Nbla00127,2:CBLB, RNF56, Nbla00127","1:E3 ubiquitin-protein ligase CBL-B,2:E3 ubiquitin-protein ligase CBL-B","1:Q13191,2:Q13191",,"1:polypeptide(L),2:polypeptide(L)"
8W59,8W59,1,1.339,X-ray,2023-09-27,,,P98170,XIAP,,,1,1:Homo sapiens,"1:XIAP, API3, BIRC4, IAP3",1:E3 ubiquitin-protein ligase XIAP,1:P98170,,1:polypeptide(L)
8W5A,8W5A,1,1.65,X-ray,2023-09-27,,,P98170,XIAP,,,1,1:Homo sapiens,"1:XIAP, API3, BIRC4, IAP3",1:E3 ubiquitin-protein ligase XIAP,1:P98170,,1:polypeptide(L)
